cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20
2897.058592,2897.217468,2650.984754,2775.887447,2733.124691,2717.595746,2726.708681,2815.494528,2599.378074,2833.267004,2897.058592,2897.217468,2650.984754,2775.887447,2733.124691,2717.595746,2726.708681,2815.494528,2599.378074,2833.267004
3866.104014,3929.148699,3834.260568,3926.448302,4068.45857,3935.896022,3870.070761,4013.91679,3848.735057,3822.722237,3866.104014,3929.148699,3834.260568,3926.448302,4068.45857,3935.896022,3870.070761,4013.91679,3848.735057,3822.722237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869.817378,5821.970403,5835.17234,5673.137787,5937.202559,5786.293135,5695.488039,5710.091946,5820.041168,5829.70205,5869.817378,5821.970403,5835.17234,5673.137787,5937.202559,5786.293135,5695.488039,5710.091946,5820.041168,5829.70205
3499.672863,3517.705434,3426.770181,3696.457695,3485.654398,3495.81337,3339.091767,3444.620871,3488.456789,3596.534412,3499.672863,3517.705434,3426.770181,3696.457695,3485.654398,3495.81337,3339.091767,3444.620871,3488.456789,3596.534412
3075.867773,3367.717162,3288.483667,3469.597823,3389.401744,3224.75539,3417.826218,3364.907785,3307.160048,3387.760437,3075.867773,3367.717162,3288.483667,3469.597823,3389.401744,3224.75539,3417.826218,3364.907785,3307.160048,3387.760437
3279.242154,3146.707789,3338.833826,3406.78792,3162.440262,3204.799964,3168.721038,3160.174041,3157.555967,3334.22691,3279.242154,3146.707789,3338.833826,3406.78792,3162.440262,3204.799964,3168.721038,3160.174041,3157.555967,3334.22691
3228.971233,3302.177968,3181.767682,3211.777442,3251.90123,3163.79213,3141.682619,3122.350738,3017.927348,3004.815208,3228.971233,3302.177968,3181.767682,3211.777442,3251.90123,3163.79213,3141.682619,3122.350738,3017.927348,3004.815208
3155.207856,3163.843186,3040.725172,3146.069639,3215.896901,3027.069158,3261.23839,3184.506621,3425.473258,3283.049581,3155.207856,3163.843186,3040.725172,3146.069639,3215.896901,3027.069158,3261.23839,3184.506621,3425.473258,3283.049581
3021.609149,3143.187252,2978.661017,3235.493117,2823.738291,2915.28401,3064.120682,3238.162436,3064.14507,3225.689794,3021.609149,3143.187252,2978.661017,3235.493117,2823.738291,2915.28401,3064.120682,3238.162436,3064.14507,3225.689794
2949.140519,2995.244796,3212.834615,3004.231817,2993.461515,2961.110369,3236.854018,3163.37903,2918.772784,3087.226824,2949.140519,2995.244796,3212.834615,3004.231817,2993.461515,2961.110369,3236.854018,3163.37903,2918.772784,3087.226824
3203.695708,3109.589116,3275.661483,3131.40822,3037.477096,3210.64892,2982.163719,2935.854877,3206.686513,3185.879201,3203.695708,3109.589116,3275.661483,3131.40822,3037.477096,3210.64892,2982.163719,2935.854877,3206.686513,3185.879201
3367.007233,3429.016224,3268.746418,3383.543569,3352.415057,3327.658893,3341.80201,3461.707442,3539.97688,3374.242196,3367.007233,3429.016224,3268.746418,3383.543569,3352.415057,3327.658893,3341.80201,3461.707442,3539.97688,3374.242196
3321.396021,3473.989157,3428.243118,3467.59896,3392.713036,3445.063607,3467.453424,3445.720254,3428.925568,3592.489811,3321.396021,3473.989157,3428.243118,3467.59896,3392.713036,3445.063607,3467.453424,3445.720254,3428.925568,3592.489811
3084.547202,3266.756889,2934.23653,2749.498808,3073.154445,3191.057722,3383.178854,3011.710463,3066.2433,3157.961769,3084.547202,3266.756889,2934.23653,2749.498808,3073.154445,3191.057722,3383.178854,3011.710463,3066.2433,3157.961769
2632.916192,2639.598616,2642.28293,2536.631915,2470.683307,2517.916169,2622.546653,2688.887934,2591.818219,2599.890334,2632.916192,2639.598616,2642.28293,2536.631915,2470.683307,2517.916169,2622.546653,2688.887934,2591.818219,2599.890334
3801.335851,3699.843192,3409.312522,3663.030504,3457.769762,3569.526736,3398.83695,3528.874117,3491.851563,3635.734077,3801.335851,3699.843192,3409.312522,3663.030504,3457.769762,3569.526736,3398.83695,3528.874117,3491.851563,3635.734077
3011.20636,3223.06601,3184.686662,2952.400862,3042.16499,3041.360917,2957.974363,3062.797737,3066.132912,2946.422852,3011.20636,3223.06601,3184.686662,2952.400862,3042.16499,3041.360917,2957.974363,3062.797737,3066.132912,2946.422852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502.78132,4269.157985,4548.599126,4559.802398,4431.729614,4549.0002,4645.76143,4416.777771,4629.175402,4592.590406,4502.78132,4269.157985,4548.599126,4559.802398,4431.729614,4549.0002,4645.76143,4416.777771,4629.175402,4592.590406
2990.592268,2932.842773,3099.079389,3105.624199,3069.938538,2983.830094,3029.139817,3103.164538,3135.878605,3045.212639,2990.592268,2932.842773,3099.079389,3105.624199,3069.938538,2983.830094,3029.139817,3103.164538,3135.878605,3045.212639
2899.823209,2917.205896,3089.563673,3083.692082,3073.71406,2811.639357,3005.405098,2907.752793,2921.116679,3251.51927,2899.823209,2917.205896,3089.563673,3083.692082,3073.71406,2811.639357,3005.405098,2907.752793,2921.116679,3251.51927
3218.230213,2960.049686,3083.805624,3064.884312,3098.606017,3060.002875,2977.350438,3155.261308,3128.332439,2795.617244,3218.230213,2960.049686,3083.805624,3064.884312,3098.606017,3060.002875,2977.350438,3155.261308,3128.332439,2795.617244
2875.461574,2866.99064,2804.851609,2795.421281,2985.870486,2849.041682,2955.43868,2907.724455,3003.885164,3072.408407,2875.461574,2866.99064,2804.851609,2795.421281,2985.870486,2849.041682,2955.43868,2907.724455,3003.885164,3072.408407
3045.37848,2824.695708,2912.570596,2842.490482,2781.544118,2807.63874,2840.663315,2882.007633,2827.862241,2891.609546,3045.37848,2824.695708,2912.570596,2842.490482,2781.544118,2807.63874,2840.663315,2882.007633,2827.862241,2891.609546
2848.193107,2684.668741,2992.008158,2830.196873,2909.816695,2749.487848,2782.38482,2689.214617,2676.729604,2704.289459,2848.193107,2684.668741,2992.008158,2830.196873,2909.816695,2749.487848,2782.38482,2689.214617,2676.729604,2704.289459
2734.606928,2810.166226,2903.685932,2818.827459,2797.597717,2626.622431,2712.643878,2952.353192,2897.753672,2758.117948,2734.606928,2810.166226,2903.685932,2818.827459,2797.597717,2626.622431,2712.643878,2952.353192,2897.753672,2758.117948
2967.373472,3278.53627,2930.262415,3066.54765,2969.364216,3143.779905,2912.291571,2879.654086,2970.3865,3076.257952,2967.373472,3278.53627,2930.262415,3066.54765,2969.364216,3143.779905,2912.291571,2879.654086,2970.3865,3076.257952
3126.279887,3039.223797,3245.869745,3216.675587,3219.200238,3135.838461,3124.625972,3124.288746,3276.776215,3050.360404,3126.279887,3039.223797,3245.869745,3216.675587,3219.200238,3135.838461,3124.625972,3124.288746,3276.776215,3050.360404
3220.11932,3225.792841,3248.208867,3128.673346,3370.060203,2921.561004,3115.328497,3099.7688,3172.824294,3029.511042,3220.11932,3225.792841,3248.208867,3128.673346,3370.060203,2921.561004,3115.328497,3099.7688,3172.824294,3029.511042
2747.563439,2848.879618,2564.644655,2777.580002,2817.388779,2785.340376,2704.112193,2794.317907,2747.279483,2749.13841,2747.563439,2848.879618,2564.644655,2777.580002,2817.388779,2785.340376,2704.112193,2794.317907,2747.279483,2749.13841
4159.436674,3920.702474,3885.128364,4061.869436,3874.458202,4042.647799,3973.484567,3979.119665,4055.808159,3990.425489,4159.436674,3920.702474,3885.128364,4061.869436,3874.458202,4042.647799,3973.484567,3979.119665,4055.808159,3990.425489
3314.29485,3165.333214,3408.74755,3376.521272,3456.896,3201.377832,3259.017921,3187.650977,3299.056027,3412.843394,3314.29485,3165.333214,3408.74755,3376.521272,3456.896,3201.377832,3259.017921,3187.650977,3299.056027,3412.843394
2688.670001,2538.996079,2740.441699,2836.2827,2662.948129,2558.922455,2532.075739,2887.967229,2709.44748,2566.073011,2688.670001,2538.996079,2740.441699,2836.2827,2662.948129,2558.922455,2532.075739,2887.967229,2709.44748,2566.073011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442.860998,4488.094711,4569.504228,4744.222298,4674.574465,4396.919329,4631.82034,4565.333051,4621.994403,4539.083164,4442.860998,4488.094711,4569.504228,4744.222298,4674.574465,4396.919329,4631.82034,4565.333051,4621.994403,4539.083164
2599.218401,2842.936013,2882.613976,2708.096708,2746.969742,2825.985901,2759.475216,2748.597438,2675.151819,2981.513324,2599.218401,2842.936013,2882.613976,2708.096708,2746.969742,2825.985901,2759.475216,2748.597438,2675.151819,2981.513324
2881.992589,2904.306093,2889.384865,3161.769122,3018.259559,2769.08701,3162.354513,2847.880566,3043.473025,2958.605757,2881.992589,2904.306093,2889.384865,3161.769122,3018.259559,2769.08701,3162.354513,2847.880566,3043.473025,2958.605757
2786.440177,2801.724222,2664.456031,2887.991232,2707.549232,2846.495238,2701.282982,2522.380789,2708.370592,2820.758382,2786.440177,2801.724222,2664.456031,2887.991232,2707.549232,2846.495238,2701.282982,2522.380789,2708.370592,2820.758382
2591.487785,2614.72973,2720.581627,2608.328765,2498.935255,2673.735032,2682.316277,2631.067259,2554.191662,2834.623452,2591.487785,2614.72973,2720.581627,2608.328765,2498.935255,2673.735032,2682.316277,2631.067259,2554.191662,2834.623452
2557.726453,2655.481296,2711.033765,2624.519864,2592.484773,2739.667224,2747.336663,2715.800119,2685.171809,2636.164093,2557.726453,2655.481296,2711.033765,2624.519864,2592.484773,2739.667224,2747.336663,2715.800119,2685.171809,2636.164093
3953.552966,4043.559024,3958.326935,4055.675457,3937.72324,4332.843854,3848.207603,3993.371182,4116.190494,4050.991308,3953.552966,4043.559024,3958.326935,4055.675457,3937.72324,4332.843854,3848.207603,3993.371182,4116.190494,4050.991308
2603.535024,2454.17706,2573.529696,2535.986044,2631.872591,2690.172161,2572.976038,2577.575415,2560.496194,2562.663797,2603.535024,2454.17706,2573.529696,2535.986044,2631.872591,2690.172161,2572.976038,2577.575415,2560.496194,2562.663797
2909.722547,2786.03616,2778.599087,2762.044697,2734.398595,2853.858358,2781.091635,2865.115055,2788.888259,2868.120939,2909.722547,2786.03616,2778.599087,2762.044697,2734.398595,2853.858358,2781.091635,2865.115055,2788.888259,2868.120939
3122.094629,2951.055699,2836.125053,3010.407643,3007.711949,2952.758144,3084.582648,3057.422293,3133.243557,3108.885291,3122.094629,2951.055699,2836.125053,3010.407643,3007.711949,2952.758144,3084.582648,3057.422293,3133.243557,3108.885291
2884.894079,3033.881913,2918.929759,3066.603769,2840.593282,2963.263642,2838.490993,2900.228611,2773.212743,2967.037925,2884.894079,3033.881913,2918.929759,3066.603769,2840.593282,2963.263642,2838.490993,2900.228611,2773.212743,2967.037925
2592.52493,2625.310619,2619.839023,2731.553323,2612.631573,2571.519658,2892.220064,2649.973939,2600.290861,2621.159933,2592.52493,2625.310619,2619.839023,2731.553323,2612.631573,2571.519658,2892.220064,2649.973939,2600.290861,2621.159933
3826.440094,3726.650415,3571.243012,3915.171124,3666.155254,3674.234482,3708.532606,3718.782287,3674.778716,3765.407573,3826.440094,3726.650415,3571.243012,3915.171124,3666.155254,3674.234482,3708.532606,3718.782287,3674.778716,3765.407573
3020.914691,3202.089576,3140.942883,3104.561768,3096.424321,3003.358855,3145.417,3035.724074,3181.497223,3198.410789,3020.914691,3202.089576,3140.942883,3104.561768,3096.424321,3003.358855,3145.417,3035.724074,3181.497223,3198.410789
2371.747456,2349.020984,2381.964084,2192.246585,2381.937642,2385.733002,2363.709929,2536.588003,2454.941073,2371.054152,2371.747456,2349.020984,2381.964084,2192.246585,2381.937642,2385.733002,2363.709929,2536.588003,2454.941073,2371.054152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705.162574,3685.847476,3548.858869,3816.142903,3402.801658,3543.397406,3526.791065,3698.587074,3722.838905,3654.840271,3705.162574,3685.847476,3548.858869,3816.142903,3402.801658,3543.397406,3526.791065,3698.587074,3722.838905,3654.840271
2531.9355,2622.481453,2573.454098,2567.200149,2555.59455,2601.908187,2808.030801,2612.770288,2620.706199,2754.276682,2531.9355,2622.481453,2573.454098,2567.200149,2555.59455,2601.908187,2808.030801,2612.770288,2620.706199,2754.276682
2687.185223,2773.897173,2663.936242,2604.518508,2819.014334,2834.922103,2490.303207,2795.23697,2595.948973,2707.389014,2687.185223,2773.897173,2663.936242,2604.518508,2819.014334,2834.922103,2490.303207,2795.23697,2595.948973,2707.389014
2765.563841,2541.303439,2528.747886,2549.607344,2720.450994,2382.69402,2526.385502,2582.835702,2519.727845,2561.169137,2765.563841,2541.303439,2528.747886,2549.607344,2720.450994,2382.69402,2526.385502,2582.835702,2519.727845,2561.169137
4089.739983,4124.047184,3950.380317,4152.108377,4183.89916,4170.801586,4301.701367,4063.098928,4023.743949,4182.022933,4089.739983,4124.047184,3950.380317,4152.108377,4183.89916,4170.801586,4301.701367,4063.098928,4023.743949,4182.022933
4020.495972,3977.410056,3961.761119,4222.177423,3942.254394,4045.790772,4035.011649,4090.702446,4033.146585,3964.959458,4020.495972,3977.410056,3961.761119,4222.177423,3942.254394,4045.790772,4035.011649,4090.702446,4033.146585,3964.959458
3843.294971,3998.619719,3988.963035,4067.901467,4033.001209,4098.046879,4227.526525,3913.150443,3919.074043,3919.759079,3843.294971,3998.619719,3988.963035,4067.901467,4033.001209,4098.046879,4227.526525,3913.150443,3919.074043,3919.759079
3984.352214,4360.348618,4252.590947,4152.514052,4248.29185,4091.371258,4071.314144,4000.70358,4042.119809,4186.879798,3984.352214,4360.348618,4252.590947,4152.514052,4248.29185,4091.371258,4071.314144,4000.70358,4042.119809,4186.879798
2783.645821,2508.411444,2743.208252,2761.480159,2658.852674,2684.223843,2518.96375,2570.950167,2850.710664,2681.367914,2783.645821,2508.411444,2743.208252,2761.480159,2658.852674,2684.223843,2518.96375,2570.950167,2850.710664,2681.367914
2789.634882,2919.148261,2863.251129,2862.14438,2917.399982,2770.55244,2874.600584,2983.800815,2947.502772,2830.600297,2789.634882,2919.148261,2863.251129,2862.14438,2917.399982,2770.55244,2874.600584,2983.800815,2947.502772,2830.600297
2938.784461,2921.33004,2821.35398,2896.489963,3004.850431,2831.808272,2993.282362,2729.538846,2962.483865,2761.97936,2938.784461,2921.33004,2821.35398,2896.489963,3004.850431,2831.808272,2993.282362,2729.538846,2962.483865,2761.97936
2693.288721,2374.537828,2588.471038,2675.420577,2565.93763,2701.658817,2615.821964,2474.849648,2526.308645,2514.469765,2693.288721,2374.537828,2588.471038,2675.420577,2565.93763,2701.658817,2615.821964,2474.849648,2526.308645,2514.469765
3713.448964,3732.972376,3819.634564,3603.572161,3743.494555,3830.942089,3737.274323,3805.053567,3737.06998,3838.739066,3713.448964,3732.972376,3819.634564,3603.572161,3743.494555,3830.942089,3737.274323,3805.053567,3737.06998,3838.739066
2918.916725,2825.922132,3160.042065,3031.459542,2867.441112,3020.985624,2954.860235,2849.363263,2910.07094,2979.316626,2918.916725,2825.922132,3160.042065,3031.459542,2867.441112,3020.985624,2954.860235,2849.363263,2910.07094,2979.316626
2316.322591,2510.475847,2556.389293,2370.846024,2453.95454,2265.757865,2343.575014,2465.006996,2368.90252,2468.217829,2316.322591,2510.475847,2556.389293,2370.846024,2453.95454,2265.757865,2343.575014,2465.006996,2368.90252,2468.217829
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904.763689,7948.603315,7866.253917,7992.61869,8054.321667,7966.776614,8030.947102,7966.472446,7991.281443,7838.243116,7904.763689,7948.603315,7866.253917,7992.61869,8054.321667,7966.776614,8030.947102,7966.472446,7991.281443,7838.243116
4419.038113,4214.963962,4505.831946,4335.02125,4315.056767,4541.757319,4268.048117,4412.17452,4372.308259,4378.345868,4419.038113,4214.963962,4505.831946,4335.02125,4315.056767,4541.757319,4268.048117,4412.17452,4372.308259,4378.345868
4326.663968,4250.466982,4152.562108,3952.364048,4137.155651,4084.770606,4055.010804,4142.59556,4223.279281,4120.155087,4326.663968,4250.466982,4152.562108,3952.364048,4137.155651,4084.770606,4055.010804,4142.59556,4223.279281,4120.155087
4194.552922,4197.216342,4259.655536,4340.462094,4232.942525,4192.345253,4266.163014,4304.035172,4027.724311,4231.018704,4194.552922,4197.216342,4259.655536,4340.462094,4232.942525,4192.345253,4266.163014,4304.035172,4027.724311,4231.018704
3949.772551,4039.596655,3924.168955,4159.402732,4073.792515,3899.152551,4211.586539,3797.822659,3880.938298,3999.111482,3949.772551,4039.596655,3924.168955,4159.402732,4073.792515,3899.152551,4211.586539,3797.822659,3880.938298,3999.111482
3970.165316,3563.069274,3861.326024,3718.967025,3765.701741,3851.179058,3971.800128,3785.493267,3683.994571,3853.377378,3970.165316,3563.069274,3861.326024,3718.967025,3765.701741,3851.179058,3971.800128,3785.493267,3683.994571,3853.377378
3658.625664,4024.516183,3808.224764,3675.137687,3816.007008,3768.9109,3892.906716,3700.838984,3721.506074,3774.486459,3658.625664,4024.516183,3808.224764,3675.137687,3816.007008,3768.9109,3892.906716,3700.838984,3721.506074,3774.486459
3569.014783,3795.278335,3763.860218,3690.601281,3851.609612,3817.109085,3706.072469,3918.333498,3809.062305,3845.262355,3569.014783,3795.278335,3763.860218,3690.601281,3851.609612,3817.109085,3706.072469,3918.333498,3809.062305,3845.262355
3698.079046,3875.540151,3718.146476,3876.85803,3769.434504,3857.360142,3877.137832,3708.665026,3748.296107,3799.813208,3698.079046,3875.540151,3718.146476,3876.85803,3769.434504,3857.360142,3877.137832,3708.665026,3748.296107,3799.813208
4044.950148,3838.351817,4015.476331,4068.014261,3983.002416,3991.817716,3862.088252,4027.798578,4058.234552,3989.31638,4044.950148,3838.351817,4015.476331,4068.014261,3983.002416,3991.817716,3862.088252,4027.798578,4058.234552,3989.31638
3712.430994,3848.197651,3964.265124,3747.488169,4009.84471,3780.552685,3817.281241,3975.519789,3755.921147,3922.163559,3712.430994,3848.197651,3964.265124,3747.488169,4009.84471,3780.552685,3817.281241,3975.519789,3755.921147,3922.163559
3549.301637,3717.766879,3601.935304,3755.200674,3559.105831,3419.197963,3743.583705,3726.899236,3727.007658,3597.506345,3549.301637,3717.766879,3601.935304,3755.200674,3559.105831,3419.197963,3743.583705,3726.899236,3727.007658,3597.506345
3184.742275,3235.178344,3334.887219,3075.319153,3195.107318,3452.618066,3041.602555,3417.019121,3357.273021,3148.740803,3184.742275,3235.178344,3334.887219,3075.319153,3195.107318,3452.618066,3041.602555,3417.019121,3357.273021,3148.740803
2543.269041,2668.539164,2651.287335,2616.741286,2595.373702,2721.41081,2756.34646,2718.42794,2653.934447,2560.036138,2543.269041,2668.539164,2651.287335,2616.741286,2595.373702,2721.41081,2756.34646,2718.42794,2653.934447,2560.036138
3801.558208,3853.431137,3886.143298,3825.471587,3954.567165,3831.054017,3885.867903,3756.750752,3838.270586,3763.525309,3801.558208,3853.431137,3886.143298,3825.471587,3954.567165,3831.054017,3885.867903,3756.750752,3838.270586,3763.525309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405.146062,5263.220817,5278.451354,5394.397055,5143.046342,5406.937837,5289.00414,5389.403673,5348.95808,5159.666066,5405.146062,5263.220817,5278.451354,5394.397055,5143.046342,5406.937837,5289.00414,5389.403673,5348.95808,5159.666066
3341.61358,3447.219494,3343.239016,3401.735033,3393.439366,3038.505787,3392.51493,3226.748986,3264.263224,3262.408496,3341.61358,3447.219494,3343.239016,3401.735033,3393.439366,3038.505787,3392.51493,3226.748986,3264.263224,3262.408496
3262.951029,3184.718871,3301.883674,3097.133788,3061.478156,3097.476807,3290.248458,3309.290972,3057.798386,3416.430628,3262.951029,3184.718871,3301.883674,3097.133788,3061.478156,3097.476807,3290.248458,3309.290972,3057.798386,3416.430628
3304.525134,3243.570854,3143.137548,3248.894531,3148.030619,3385.720669,3184.561419,3158.702948,3348.476941,3389.735707,3304.525134,3243.570854,3143.137548,3248.894531,3148.030619,3385.720669,3184.561419,3158.702948,3348.476941,3389.735707
3217.039881,3388.383435,3292.628416,3208.016068,3296.451961,3301.927263,3215.560249,3261.824119,3347.097005,3225.967383,3217.039881,3388.383435,3292.628416,3208.016068,3296.451961,3301.927263,3215.560249,3261.824119,3347.097005,3225.967383
